"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"23-Jul-2020","EQ","2,190.95","2,190.95","2,163.00","2,190.95","2,174.20","2,171.20","2,175.33","2,333.00","1,506.05",2265791,"4,928,835,981.45",100469
"22-Jul-2020","EQ","2,231.00","2,231.00","2,184.20","2,225.05","2,190.00","2,190.95","2,199.54","2,333.00","1,506.05",2861698,"6,294,421,979.40",108851
"21-Jul-2020","EQ","2,230.00","2,238.65","2,201.15","2,207.90","2,224.55","2,225.05","2,220.42","2,333.00","1,506.05",2665386,"5,918,277,153.05",128640
"20-Jul-2020","EQ","2,201.00","2,226.90","2,190.80","2,200.75","2,214.00","2,207.90","2,205.50","2,333.00","1,506.05",2952719,"6,512,221,316.75",99805
"17-Jul-2020","EQ","2,237.00","2,243.90","2,190.05","2,234.75","2,207.90","2,200.75","2,204.05","2,333.00","1,506.05",4509143,"9,938,360,278.70",183317
"16-Jul-2020","EQ","2,244.00","2,333.00","2,220.10","2,233.90","2,233.00","2,234.75","2,275.23","2,333.00","1,506.05",8582120,"19,526,280,238.75",279321
"15-Jul-2020","EQ","2,185.00","2,260.00","2,181.10","2,171.95","2,231.10","2,233.90","2,228.76","2,302.70","1,506.05",5569322,"12,412,685,911.00",201144
"14-Jul-2020","EQ","2,210.00","2,239.00","2,165.00","2,220.00","2,175.00","2,171.95","2,199.60","2,302.70","1,506.05",2976749,"6,547,668,459.85",117480
"13-Jul-2020","EQ","2,220.00","2,244.95","2,210.00","2,222.35","2,222.25","2,220.00","2,225.83","2,302.70","1,506.05",2963525,"6,596,301,813.00",100495
"10-Jul-2020","EQ","2,205.25","2,249.85","2,176.00","2,204.35","2,221.10","2,222.35","2,210.93","2,302.70","1,506.05",9610327,"21,247,734,506.45",292369
"09-Jul-2020","EQ","2,229.00","2,244.50","2,191.05","2,218.90","2,212.50","2,204.35","2,209.06","2,302.70","1,506.05",3443998,"7,608,014,933.10",133367
"08-Jul-2020","EQ","2,270.00","2,274.40","2,207.60","2,269.90","2,219.00","2,218.90","2,240.93","2,302.70","1,506.05",2793674,"6,260,425,745.30",130484
"07-Jul-2020","EQ","2,275.00","2,302.70","2,232.15","2,263.20","2,269.90","2,269.90","2,263.92","2,302.70","1,506.05",5630081,"12,746,071,795.85",206374
"06-Jul-2020","EQ","2,205.00","2,269.90","2,205.00","2,199.65","2,261.00","2,263.20","2,247.63","2,296.20","1,506.05",5190366,"11,666,032,835.75",161168
"03-Jul-2020","EQ","2,163.65","2,205.00","2,160.25","2,157.15","2,195.00","2,199.65","2,188.80","2,296.20","1,506.05",4185215,"9,160,581,121.55",130448
"02-Jul-2020","EQ","2,102.00","2,165.00","2,098.00","2,092.05","2,159.00","2,157.15","2,143.79","2,296.20","1,506.05",3758709,"8,057,866,454.25",140145
"01-Jul-2020","EQ","2,079.70","2,113.95","2,079.50","2,082.15","2,095.00","2,092.05","2,100.06","2,296.20","1,506.05",2503466,"5,257,440,478.80",103067
"30-Jun-2020","EQ","2,100.00","2,111.90","2,075.05","2,101.65","2,085.05","2,082.15","2,091.70","2,296.20","1,506.05",3071877,"6,425,458,895.35",121691
"29-Jun-2020","EQ","2,108.00","2,127.60","2,091.30","2,118.85","2,103.45","2,101.65","2,104.79","2,296.20","1,506.05",3076344,"6,475,066,353.75",109993
"26-Jun-2020","EQ","2,025.00","2,132.00","2,019.95","2,016.10","2,115.20","2,118.85","2,095.55","2,296.20","1,506.05",6300912,"13,203,873,993.95",237429
"25-Jun-2020","EQ","2,035.00","2,060.00","2,009.25","2,042.20","2,015.40","2,016.10","2,033.26","2,296.20","1,506.05",3044089,"6,189,426,011.20",127554
"24-Jun-2020","EQ","2,034.00","2,064.25","2,031.60","2,035.30","2,042.00","2,042.20","2,052.03","2,296.20","1,506.05",2560951,"5,255,143,082.70",125500
"23-Jun-2020","EQ","2,027.00","2,044.00","2,010.00","2,027.95","2,039.00","2,035.30","2,027.43","2,296.20","1,506.05",4206122,"8,527,623,665.40",136481
"22-Jun-2020","EQ","2,050.00","2,052.25","2,019.15","2,044.60","2,032.00","2,027.95","2,033.74","2,296.20","1,506.05",3196138,"6,500,116,008.40",109018
"19-Jun-2020","EQ","2,042.00","2,090.00","2,032.00","2,038.10","2,043.65","2,044.60","2,050.29","2,296.20","1,506.05",5681784,"11,649,300,600.55",152183
"18-Jun-2020","EQ","2,045.00","2,059.20","2,025.20","2,047.80","2,036.20","2,038.10","2,039.63","2,296.20","1,506.05",1944471,"3,966,007,263.55",77874
"17-Jun-2020","EQ","2,046.00","2,058.85","2,026.55","2,045.80","2,048.00","2,047.80","2,042.73","2,296.20","1,506.05",2703546,"5,522,609,994.85",92658
"16-Jun-2020","EQ","2,065.00","2,073.95","2,031.00","2,029.90","2,041.80","2,045.80","2,051.87","2,296.20","1,506.05",2146528,"4,404,387,581.95",89213
"15-Jun-2020","EQ","2,039.10","2,059.00","2,000.95","2,039.50","2,036.20","2,029.90","2,027.78","2,296.20","1,506.05",2399028,"4,864,706,967.65",97163
"12-Jun-2020","EQ","2,011.20","2,049.20","2,011.00","2,067.65","2,037.60","2,039.50","2,026.47","2,296.20","1,506.05",2842757,"5,760,775,770.15",130558
"11-Jun-2020","EQ","2,100.00","2,105.00","2,061.80","2,108.75","2,069.00","2,067.65","2,077.30","2,296.20","1,506.05",2269569,"4,714,585,319.90",100095
"10-Jun-2020","EQ","2,077.05","2,132.00","2,073.50","2,072.05","2,109.00","2,108.75","2,108.53","2,296.20","1,506.05",5168494,"10,897,927,412.75",187675
"09-Jun-2020","EQ","2,063.10","2,095.50","2,060.25","2,071.75","2,075.00","2,072.05","2,079.22","2,296.20","1,506.05",2910152,"6,050,853,764.50",150567
"08-Jun-2020","EQ","2,078.25","2,095.00","2,062.10","2,048.25","2,070.00","2,071.75","2,078.75","2,296.20","1,506.05",2957841,"6,148,612,154.35",108037
"05-Jun-2020","EQ","2,091.60","2,098.00","2,040.30","2,091.55","2,053.00","2,048.25","2,054.59","2,296.20","1,506.05",3573299,"7,341,657,005.90",143792
"04-Jun-2020","EQ","2,046.75","2,100.00","2,046.75","2,046.15","2,094.95","2,091.55","2,075.82","2,296.20","1,506.05",4048593,"8,404,139,687.85",147400
"03-Jun-2020","EQ","2,051.85","2,063.75","2,020.00","2,047.15","2,048.00","2,046.15","2,038.22","2,296.20","1,506.05",3699799,"7,540,990,258.25",154423
"02-Jun-2020","EQ","2,060.20","2,081.00","2,040.05","2,045.25","2,049.95","2,047.15","2,057.96","2,296.20","1,506.05",2443886,"5,029,413,812.55",116685
"01-Jun-2020","EQ","1,990.00","2,060.00","1,981.10","1,972.35","2,038.00","2,045.25","2,033.41","2,296.20","1,506.05",3747850,"7,620,914,144.30",146513
"29-May-2020","EQ","1,982.00","2,002.65","1,962.40","2,004.30","1,980.90","1,972.35","1,977.79","2,296.20","1,506.05",7237765,"14,314,766,618.10",180576
"28-May-2020","EQ","1,988.50","2,014.00","1,971.30","2,005.30","2,006.25","2,004.30","1,988.53","2,296.20","1,506.05",3475788,"6,911,722,437.65",149827
"27-May-2020","EQ","1,959.00","2,010.00","1,941.25","1,943.00","2,008.00","2,005.30","1,975.64","2,296.20","1,506.05",3482185,"6,879,539,543.00",131846
"26-May-2020","EQ","2,015.00","2,024.00","1,925.00","2,020.35","1,948.95","1,943.00","1,969.21","2,296.20","1,506.05",4575512,"9,010,142,134.85",170636
"22-May-2020","EQ","1,977.10","2,032.00","1,961.25","1,991.20","2,015.15","2,020.35","2,005.12","2,296.20","1,506.05",3663422,"7,345,594,790.65",129277
"21-May-2020","EQ","1,946.00","1,998.00","1,941.15","1,953.60","1,990.10","1,991.20","1,977.64","2,296.20","1,506.05",3400925,"6,725,802,265.75",125723
"20-May-2020","EQ","1,950.00","1,962.90","1,931.70","1,948.65","1,953.55","1,953.60","1,946.92","2,296.20","1,506.05",2778505,"5,409,514,559.25",130438
"19-May-2020","EQ","1,903.00","1,966.45","1,903.00","1,945.60","1,948.10","1,948.65","1,945.90","2,296.20","1,506.05",3198699,"6,224,360,593.35",148060
"18-May-2020","EQ","1,907.00","1,952.95","1,872.10","1,892.90","1,940.05","1,945.60","1,921.10","2,296.20","1,506.05",3727896,"7,161,666,967.25",158352
"15-May-2020","EQ","1,916.00","1,917.40","1,865.20","1,902.35","1,903.00","1,892.90","1,884.25","2,296.20","1,506.05",3173682,"5,980,003,285.00",157447
"14-May-2020","EQ","1,910.00","1,923.10","1,891.10","1,949.65","1,902.00","1,902.35","1,905.48","2,296.20","1,506.05",2263204,"4,312,480,668.25",111897
"13-May-2020","EQ","1,994.00","1,994.00","1,925.65","1,949.50","1,944.50","1,949.65","1,946.67","2,296.20","1,506.05",2656665,"5,171,649,640.05",127103
"12-May-2020","EQ","1,933.40","1,956.50","1,910.25","1,935.30","1,948.00","1,949.50","1,941.23","2,296.20","1,506.05",3256630,"6,321,867,053.10",177881
"11-May-2020","EQ","1,909.00","1,951.40","1,909.00","1,893.40","1,936.00","1,935.30","1,939.47","2,296.20","1,506.05",2449846,"4,751,415,048.95",120116
"08-May-2020","EQ","1,939.10","1,939.50","1,886.25","1,891.65","1,897.00","1,893.40","1,902.14","2,296.20","1,506.05",2686536,"5,110,170,290.65",122431
"07-May-2020","EQ","1,910.00","1,934.45","1,883.35","1,903.60","1,895.95","1,891.65","1,909.43","2,296.20","1,506.05",3166784,"6,046,765,457.30",154795
"06-May-2020","EQ","1,939.80","1,953.70","1,893.60","1,932.75","1,908.50","1,903.60","1,920.77","2,296.20","1,506.05",3517432,"6,756,179,815.55",172517
"05-May-2020","EQ","1,955.10","1,977.00","1,927.00","1,930.45","1,932.75","1,932.75","1,952.86","2,296.20","1,506.05",2905541,"5,674,116,774.20",147469
"04-May-2020","EQ","1,966.00","1,966.00","1,913.65","2,014.45","1,930.50","1,930.45","1,939.30","2,296.20","1,506.05",3729409,"7,232,442,404.05",165528
"30-Apr-2020","EQ","1,980.00","2,032.00","1,942.20","1,905.65","2,019.55","2,014.45","1,989.49","2,296.20","1,506.05",5915950,"11,769,706,997.75",241064
"29-Apr-2020","EQ","1,874.00","1,912.55","1,850.05","1,859.05","1,903.00","1,905.65","1,882.90","2,296.20","1,506.05",4241579,"7,986,490,066.35",158389
"28-Apr-2020","EQ","1,865.00","1,868.00","1,832.60","1,836.60","1,865.00","1,859.05","1,851.06","2,296.20","1,506.05",2678512,"4,958,095,389.70",117278
"27-Apr-2020","EQ","1,832.30","1,875.00","1,825.00","1,818.55","1,834.00","1,836.60","1,853.60","2,296.20","1,506.05",3374747,"6,255,422,140.55",140822
"24-Apr-2020","EQ","1,840.70","1,851.95","1,807.80","1,878.25","1,821.00","1,818.55","1,825.54","2,296.20","1,506.05",2987150,"5,453,169,062.40",142967
"23-Apr-2020","EQ","1,780.00","1,900.00","1,760.85","1,769.50","1,867.10","1,878.25","1,844.03","2,296.20","1,506.05",5934424,"10,943,235,329.50",257398
"22-Apr-2020","EQ","1,737.65","1,790.00","1,719.15","1,737.65","1,773.00","1,769.50","1,754.72","2,296.20","1,506.05",3829839,"6,720,279,557.60",180947
"21-Apr-2020","EQ","1,765.00","1,794.60","1,727.70","1,818.65","1,737.75","1,737.65","1,749.84","2,296.20","1,506.05",5122606,"8,963,743,508.55",190349
"20-Apr-2020","EQ","1,830.00","1,830.00","1,802.50","1,806.20","1,818.60","1,818.65","1,815.63","2,296.20","1,506.05",3244293,"5,890,435,540.80",136285
"17-Apr-2020","EQ","1,800.00","1,851.95","1,753.00","1,716.05","1,810.00","1,806.20","1,815.31","2,296.20","1,506.05",9895825,"17,964,025,727.10",363192
"16-Apr-2020","EQ","1,709.95","1,764.90","1,675.05","1,735.15","1,720.50","1,716.05","1,720.54","2,296.20","1,506.05",6245583,"10,745,755,665.25",284814
"15-Apr-2020","EQ","1,785.00","1,812.00","1,727.80","1,759.25","1,735.00","1,735.15","1,774.09","2,296.20","1,506.05",4761401,"8,447,176,543.00",196087
"13-Apr-2020","EQ","1,761.00","1,787.00","1,746.00","1,766.15","1,761.60","1,759.25","1,761.05","2,296.20","1,506.05",2990478,"5,266,381,662.60",105582
"09-Apr-2020","EQ","1,750.45","1,778.80","1,731.20","1,705.45","1,761.00","1,766.15","1,759.13","2,296.20","1,506.05",5307649,"9,336,868,535.45",184889
"08-Apr-2020","EQ","1,760.00","1,806.00","1,701.00","1,775.20","1,708.00","1,705.45","1,736.76","2,296.20","1,506.05",6285616,"10,916,585,385.25",276600
"07-Apr-2020","EQ","1,710.00","1,785.85","1,705.00","1,654.20","1,765.85","1,775.20","1,747.20","2,296.20","1,506.05",5427965,"9,483,750,315.95",232534
"03-Apr-2020","EQ","1,740.00","1,740.00","1,650.00","1,708.75","1,659.00","1,654.20","1,688.30","2,296.20","1,506.05",5735529,"9,683,316,717.35",244588
"01-Apr-2020","EQ","1,825.90","1,834.75","1,702.00","1,826.10","1,714.00","1,708.75","1,763.66","2,296.20","1,506.05",4941898,"8,715,811,596.15",221364
"31-Mar-2020","EQ","1,837.40","1,855.00","1,780.00","1,778.50","1,819.00","1,826.10","1,824.45","2,296.20","1,506.05",3927593,"7,165,706,825.15",190774
"30-Mar-2020","EQ","1,766.00","1,905.00","1,763.55","1,824.50","1,781.70","1,778.50","1,813.46","2,296.20","1,506.05",8513608,"15,439,075,101.80",277606
"27-Mar-2020","EQ","1,820.00","1,850.00","1,750.40","1,790.95","1,850.00","1,824.50","1,796.80","2,296.20","1,506.05",4331310,"7,782,510,210.50",217336
"26-Mar-2020","EQ","1,831.60","1,832.05","1,722.55","1,750.30","1,785.00","1,790.95","1,783.59","2,296.20","1,506.05",4556071,"8,126,171,884.00",251428
"25-Mar-2020","EQ","1,700.00","1,810.00","1,680.00","1,703.15","1,732.00","1,750.30","1,735.21","2,296.20","1,506.05",2765527,"4,798,769,889.40",200205
"24-Mar-2020","EQ","1,653.05","1,770.00","1,632.85","1,669.70","1,699.95","1,703.15","1,716.94","2,296.20","1,506.05",6354209,"10,909,810,045.20",309791
"23-Mar-2020","EQ","1,620.00","1,750.00","1,617.75","1,797.45","1,631.00","1,669.70","1,687.63","2,296.20","1,506.05",7003558,"11,819,398,271.45",190709
"20-Mar-2020","EQ","1,630.00","1,869.00","1,627.00","1,636.35","1,792.95","1,797.45","1,787.53","2,296.20","1,506.05",8547645,"15,279,137,654.05",361688
"19-Mar-2020","EQ","1,559.70","1,685.45","1,546.75","1,654.40","1,636.00","1,636.35","1,622.31","2,296.20","1,506.05",5135162,"8,330,841,286.10",248319
"18-Mar-2020","EQ","1,676.80","1,713.55","1,627.75","1,658.00","1,670.00","1,654.40","1,667.41","2,296.20","1,506.05",7259111,"12,103,889,122.00",276794
"17-Mar-2020","EQ","1,730.00","1,731.00","1,623.15","1,696.40","1,632.00","1,658.00","1,687.98","2,296.20","1,506.05",5713269,"9,643,907,647.00",224133
"16-Mar-2020","EQ","1,755.00","1,842.25","1,675.85","1,806.30","1,684.50","1,696.40","1,760.08","2,296.20","1,506.05",7844420,"13,806,790,037.55",380004
"13-Mar-2020","EQ","1,687.90","1,820.00","1,506.05","1,769.85","1,820.00","1,806.30","1,736.57","2,296.20","1,506.05",8029725,"13,944,191,600.15",280631
"12-Mar-2020","EQ","1,904.00","1,908.40","1,758.35","1,953.70","1,772.90","1,769.85","1,815.10","2,296.20","1,758.35",8728972,"15,843,998,582.65",252037
"11-Mar-2020","EQ","1,933.00","1,987.30","1,920.00","1,972.35","1,952.75","1,953.70","1,959.39","2,296.20","1,920.00",6796752,"13,317,485,489.40",213057
"09-Mar-2020","EQ","2,075.00","2,079.90","1,935.00","2,116.45","1,981.00","1,972.35","1,989.28","2,296.20","1,925.00",4940982,"9,829,011,647.95",227592
"06-Mar-2020","EQ","2,098.00","2,123.65","2,071.60","2,125.05","2,115.40","2,116.45","2,097.98","2,296.20","1,925.00",2595027,"5,444,309,389.50",130651
"05-Mar-2020","EQ","2,085.70","2,147.75","2,084.05","2,083.20","2,129.00","2,125.05","2,121.54","2,296.20","1,925.00",3937056,"8,352,624,017.20",193693
"04-Mar-2020","EQ","2,056.00","2,094.45","2,025.00","2,036.20","2,082.10","2,083.20","2,059.40","2,296.20","1,925.00",3237002,"6,666,279,934.95",131156
"03-Mar-2020","EQ","2,020.00","2,060.00","2,012.00","2,001.30","2,041.00","2,036.20","2,033.79","2,296.20","1,925.00",2757585,"5,608,338,598.55",139234
"02-Mar-2020","EQ","2,035.00","2,053.95","1,985.70","2,000.15","2,000.00","2,001.30","2,035.99","2,296.20","1,925.00",2667076,"5,430,128,654.20",118184
"28-Feb-2020","EQ","2,068.00","2,069.50","1,990.00","2,105.50","2,010.00","2,000.15","2,026.81","2,296.20","1,925.00",4298076,"8,711,395,573.55",229475
"27-Feb-2020","EQ","2,119.95","2,119.95","2,086.20","2,123.60","2,097.00","2,105.50","2,101.98","2,296.20","1,925.00",2349001,"4,937,549,661.85",112336
"26-Feb-2020","EQ","2,154.00","2,163.90","2,112.95","2,156.15","2,122.00","2,123.60","2,137.17","2,296.20","1,925.00",2686842,"5,742,251,457.30",155115
"25-Feb-2020","EQ","2,115.50","2,176.65","2,111.00","2,115.35","2,163.00","2,156.15","2,148.89","2,296.20","1,925.00",2674567,"5,747,361,446.90",116295
"24-Feb-2020","EQ","2,156.00","2,178.95","2,106.70","2,156.80","2,112.00","2,115.35","2,152.36","2,296.20","1,925.00",3092877,"6,656,983,182.25",120347
"20-Feb-2020","EQ","2,204.50","2,214.40","2,151.25","2,196.35","2,157.00","2,156.80","2,189.19","2,296.20","1,881.30",2317278,"5,072,973,393.60",121407
"19-Feb-2020","EQ","2,215.75","2,230.00","2,190.50","2,215.75","2,194.10","2,196.35","2,209.81","2,296.20","1,881.30",1760463,"3,890,285,125.40",77338
"18-Feb-2020","EQ","2,199.95","2,221.00","2,186.05","2,203.25","2,215.00","2,215.75","2,208.09","2,296.20","1,881.30",2486223,"5,489,791,841.65",98311
"17-Feb-2020","EQ","2,196.95","2,217.00","2,190.20","2,184.20","2,202.05","2,203.25","2,204.55","2,296.20","1,881.30",1774724,"3,912,463,071.60",81968
"14-Feb-2020","EQ","2,188.00","2,212.00","2,171.00","2,191.95","2,183.00","2,184.20","2,190.86","2,296.20","1,881.30",1500115,"3,286,548,193.50",117257
"13-Feb-2020","EQ","2,172.95","2,197.00","2,171.00","2,170.75","2,191.00","2,191.95","2,186.71","2,296.20","1,881.30",1645948,"3,599,206,271.85",73525
"12-Feb-2020","EQ","2,151.10","2,185.00","2,150.00","2,153.40","2,173.10","2,170.75","2,173.56","2,296.20","1,881.30",1620407,"3,522,057,735.30",98406
"11-Feb-2020","EQ","2,163.00","2,174.80","2,147.60","2,161.95","2,152.70","2,153.40","2,157.68","2,296.20","1,881.30",1335820,"2,882,266,531.20",76595
"10-Feb-2020","EQ","2,140.90","2,167.00","2,119.00","2,136.55","2,153.10","2,161.95","2,149.90","2,296.20","1,881.30",2383032,"5,123,271,169.05",88969
"07-Feb-2020","EQ","2,139.00","2,151.00","2,119.00","2,128.35","2,138.00","2,136.55","2,131.41","2,296.20","1,881.30",2083442,"4,440,665,628.95",73200
"06-Feb-2020","EQ","2,145.00","2,174.20","2,115.50","2,146.55","2,129.45","2,128.35","2,146.02","2,296.20","1,881.30",2640065,"5,665,630,316.25",97158
"05-Feb-2020","EQ","2,115.00","2,156.70","2,104.30","2,107.75","2,147.50","2,146.55","2,136.16","2,296.20","1,881.30",2439322,"5,210,791,950.60",132082
"04-Feb-2020","EQ","2,129.00","2,136.70","2,086.60","2,102.50","2,111.95","2,107.75","2,111.28","2,296.20","1,881.30",3509339,"7,409,207,263.95",130941
"03-Feb-2020","EQ","2,152.00","2,194.70","2,093.20","2,164.85","2,110.00","2,102.50","2,136.37","2,296.20","1,881.30",4728073,"10,100,912,568.45",194574
"01-Feb-2020","EQ","2,079.50","2,180.70","2,063.60","2,079.05","2,167.50","2,164.85","2,129.70","2,296.20","1,881.30",3319716,"7,070,007,900.45",112061
"31-Jan-2020","EQ","2,139.40","2,144.35","2,071.60","2,137.85","2,082.40","2,079.05","2,098.15","2,296.20","1,881.30",3287223,"6,897,092,272.70",131558
"30-Jan-2020","EQ","2,160.00","2,165.00","2,125.00","2,154.60","2,134.65","2,137.85","2,140.26","2,296.20","1,881.30",2098567,"4,491,487,115.50",88883
"29-Jan-2020","EQ","2,185.00","2,186.95","2,150.00","2,183.75","2,154.00","2,154.60","2,164.12","2,296.20","1,881.30",2306761,"4,992,115,934.85",88479
"28-Jan-2020","EQ","2,174.00","2,187.80","2,152.00","2,169.25","2,183.80","2,183.75","2,169.48","2,296.20","1,881.30",1743024,"3,781,454,132.55",79762
"27-Jan-2020","EQ","2,189.70","2,193.45","2,165.00","2,183.40","2,168.30","2,169.25","2,172.99","2,296.20","1,881.30",1549101,"3,366,187,862.30",62160
"24-Jan-2020","EQ","2,190.95","2,190.95","2,170.00","2,190.95","2,185.00","2,183.40","2,179.72","2,296.20","1,870.00",1319430,"2,875,988,028.70",55949
"23-Jan-2020","EQ","2,209.80","2,217.75","2,183.70","2,206.90","2,188.00","2,190.95","2,200.81","2,296.20","1,870.00",2069866,"4,555,383,340.35",110107
"22-Jan-2020","EQ","2,181.00","2,210.00","2,173.70","2,171.05","2,209.80","2,206.90","2,198.89","2,296.20","1,870.00",1773686,"3,900,137,863.20",109240
"21-Jan-2020","EQ","2,169.95","2,186.55","2,158.05","2,170.35","2,172.35","2,171.05","2,170.95","2,296.20","1,870.00",1902980,"4,131,268,511.60",115866
"20-Jan-2020","EQ","2,194.90","2,242.20","2,156.20","2,219.10","2,174.00","2,170.35","2,182.48","2,296.20","1,870.00",5817599,"12,696,797,976.85",216725
"17-Jan-2020","EQ","2,240.75","2,253.55","2,213.00","2,238.80","2,220.00","2,219.10","2,232.37","2,296.20","1,808.00",3281059,"7,324,550,065.20",123528
"16-Jan-2020","EQ","2,226.95","2,249.00","2,215.00","2,226.90","2,240.00","2,238.80","2,235.81","2,296.20","1,808.00",3117214,"6,969,483,359.10",113056
"15-Jan-2020","EQ","2,213.00","2,231.00","2,194.20","2,206.90","2,225.05","2,226.90","2,212.65","2,296.20","1,808.00",2620681,"5,798,644,641.70",114594
"14-Jan-2020","EQ","2,195.00","2,229.80","2,195.00","2,190.35","2,210.00","2,206.90","2,212.56","2,296.20","1,808.00",2948452,"6,523,621,598.30",132106
"13-Jan-2020","EQ","2,217.85","2,218.95","2,184.70","2,213.55","2,193.00","2,190.35","2,197.65","2,296.20","1,808.00",2843893,"6,249,872,578.10",113645
"10-Jan-2020","EQ","2,228.00","2,234.00","2,208.00","2,214.35","2,213.00","2,213.55","2,219.51","2,296.20","1,808.00",1915807,"4,252,150,307.25",102938
"09-Jan-2020","EQ","2,248.75","2,251.95","2,210.00","2,255.25","2,220.00","2,214.35","2,223.77","2,296.20","1,808.00",3734173,"8,303,924,064.05",134309
"08-Jan-2020","EQ","2,205.00","2,260.00","2,202.05","2,205.85","2,253.35","2,255.25","2,240.22","2,296.20","1,808.00",5197454,"11,643,424,341.40",172815
"07-Jan-2020","EQ","2,200.50","2,214.65","2,183.80","2,200.45","2,205.00","2,205.85","2,203.53","2,296.20","1,808.00",2429317,"5,353,063,591.10",95018
"06-Jan-2020","EQ","2,205.00","2,225.95","2,187.90","2,200.65","2,201.35","2,200.45","2,204.89","2,296.20","1,808.00",3023209,"6,665,855,309.10",135360
"03-Jan-2020","EQ","2,164.00","2,223.00","2,164.00","2,157.65","2,201.00","2,200.65","2,199.26","2,296.20","1,808.00",4655761,"10,239,206,390.20",123516
"02-Jan-2020","EQ","2,179.95","2,179.95","2,149.20","2,167.60","2,157.00","2,157.65","2,158.63","2,296.20","1,808.00",2380752,"5,139,156,143.05",99242
"01-Jan-2020","EQ","2,168.00","2,183.90","2,154.00","2,161.70","2,170.00","2,167.60","2,170.54","2,296.20","1,808.00",1354908,"2,940,882,381.95",44438
